uprn,lat,lon
10001317160,50.9281493,-1.3859354
10001317161,50.9281493,-1.3859354
10001317162,50.9281493,-1.3859354
10001317163,50.9281493,-1.3859354
10001317215,50.925372,-1.3693958
10001317216,50.925372,-1.3693958
10001317217,50.925372,-1.3693958
10001317218,50.925372,-1.3693958
10001317219,50.925372,-1.3693958
10001317220,50.925372,-1.3693958
10001317221,50.925372,-1.3693958
10001317222,50.925372,-1.3693958
10001317223,50.925372,-1.3693958
10001317224,50.925372,-1.3693958
10001317225,50.925372,-1.3693958
10001317226,50.925372,-1.3693958
10001317227,50.925372,-1.3693958
10001317228,50.925372,-1.3693958
10001317229,50.925372,-1.3693958
10001317238,50.9267295,-1.3878323
10001317239,50.9267295,-1.3878323
10001317240,50.9267295,-1.3878323
10001317241,50.9267295,-1.3878323
10001317242,50.9267295,-1.3878323
10001317243,50.9267295,-1.3878323
10001317244,50.9267295,-1.3878323
10001317245,50.9267295,-1.3878323
10001317252,50.9358446,-1.3884645
10001317253,50.9358446,-1.3884656
10001317254,50.9358453,-1.3884656
10001317255,50.9358453,-1.3884656
10001317259,50.9314453,-1.3851092
10001317260,50.9314543,-1.3851091
10001317273,50.9209181,-1.3739519
10001317274,50.9209181,-1.3739519
10001317275,50.9209181,-1.3739519
10001317276,50.9209181,-1.3739519
10001317283,50.926608,-1.3718122
10001317284,50.9164489,-1.3672831
10001317285,50.9164489,-1.3672831
10001317286,50.9164489,-1.3672831
10001317287,50.9164489,-1.3672831
10001317288,50.9354252,-1.3843878
10001317289,50.9354252,-1.3843878
10001317290,50.9354252,-1.3843878
10001317291,50.9354252,-1.3843878
10001317292,50.9354252,-1.3843878
10001317293,50.9354252,-1.3843878
10001317294,50.9355629,-1.3849268
10001317296,50.9355629,-1.3849268
10001317297,50.9355578,-1.3849264
10001317298,50.9355629,-1.3849268
10001317299,50.9355629,-1.3849268
10001317300,50.9355629,-1.3849268
10001317301,50.935563,-1.384941
10001317302,50.9355629,-1.3849268
10001317304,50.9355629,-1.3849268
10001317305,50.9355629,-1.3849268
10001317306,50.9355629,-1.3849268
10001317307,50.9355629,-1.3849268
10001317312,50.9230219,-1.3738525
10001317313,50.9230219,-1.3738525
10001317314,50.9230219,-1.3738525
10001317315,50.9230219,-1.3738525
10001317316,50.9230219,-1.3738525
10001317317,50.9230219,-1.3738525
10001317319,50.9234952,-1.3715697
10001317320,50.923567,-1.3715403
10001317321,50.92363,-1.3715394
10001317322,50.923702,-1.3715527
10001317341,50.9270452,-1.3812259
10001317342,50.9270542,-1.3812258
10001317343,50.9270542,-1.3812258
10001317344,50.92705,-1.3812211
10001317345,50.9270542,-1.3812258
10001317346,50.9270542,-1.3812258
10001317347,50.9270542,-1.3812258
10001317348,50.9270542,-1.3812258
10001317349,50.9270452,-1.3812259
10001317350,50.9270541,-1.3812116
10001317351,50.9270542,-1.3812258
10001317352,50.9270542,-1.3812258
10001317353,50.9270452,-1.3812259
10001317354,50.9270542,-1.3812258
10001317355,50.9270542,-1.3812258
10001317356,50.9270542,-1.3812258
10001317357,50.9270542,-1.3812258
10001317358,50.9270542,-1.3812258
10001317359,50.9270542,-1.3812258
10001317360,50.9270541,-1.3812116
10001317361,50.9270542,-1.3812258
10001317362,50.9270541,-1.3812116
10001317363,50.9270542,-1.3812258
10001317364,50.9270542,-1.3812258
10001317365,50.9270541,-1.3812116
10001317366,50.9234116,-1.3740216
10001317410,50.9256656,-1.3873056
10001317411,50.9256656,-1.3873056
10001317412,50.9256656,-1.3873056
10001317413,50.9256656,-1.3873056
10001317414,50.9256656,-1.3873056
10001317415,50.9256656,-1.3873056
10001317416,50.9256656,-1.3873056
10001317417,50.9256656,-1.3873056
10001317418,50.9256656,-1.3873056
10001317419,50.9256656,-1.3873056
10001317420,50.9256656,-1.3873056
10001317421,50.9256656,-1.3873056
10001317422,50.9256656,-1.3873056
10001317423,50.9256656,-1.3873056
10001317424,50.9256656,-1.3873056
10001317483,50.9178311,-1.3801817
10001317484,50.9178311,-1.3801817
10001317485,50.9178311,-1.3801817
10001317486,50.9178311,-1.3801817
10001317487,50.9178311,-1.3801817
10001317488,50.9228396,-1.3868732
10001317489,50.9228396,-1.3868732
10001317490,50.9228396,-1.3868732
10001317491,50.9228396,-1.3868732
10001317499,50.9308432,-1.3737322
10001317507,50.933716,-1.3876835
10001317508,50.933716,-1.3876835
10001317514,50.9230743,-1.3887482
10001317515,50.9230743,-1.3887482
10001317517,50.9229948,-1.3839118
10001317535,50.9217585,-1.3865033
10001317792,50.9176597,-1.371691
10001317794,50.9372667,-1.3806346
10001317795,50.9372667,-1.3806346
10001317810,50.9340154,-1.3829341
10001317811,50.9340569,-1.3828887
10001317812,50.9340924,-1.3828386
10001317813,50.9341356,-1.3828003
10001317814,50.9342748,-1.3828234
10001317815,50.9342748,-1.3828234
10001317816,50.9342748,-1.3828234
10001317817,50.9342748,-1.3828234
10001317818,50.9342748,-1.3828234
10001317819,50.9342748,-1.3828234
10001317820,50.9342748,-1.3828234
10001317821,50.9342748,-1.3828234
10001317822,50.9342748,-1.3828234
10001317823,50.9342748,-1.3828234
10001317824,50.9342748,-1.3828234
10001317825,50.9342748,-1.3828234
10001317826,50.9342748,-1.3828234
10001317827,50.9342748,-1.3828234
10001317828,50.9342748,-1.3828234
10001317829,50.9342748,-1.3828234
10001317830,50.9342748,-1.3828234
10001317831,50.9342748,-1.3828234
10001317832,50.9342748,-1.3828234
10001317833,50.9342748,-1.3828234
10001317834,50.9342748,-1.3828234
10001317835,50.9342748,-1.3828234
10001317836,50.9342748,-1.3828234
10001317837,50.9342748,-1.3828234
10001317843,50.9228163,-1.3834161
10001317844,50.9387849,-1.3803298
10001317846,50.9387849,-1.3803298
10001317863,50.9249666,-1.3759464
10001317864,50.9249666,-1.3759464
10001317936,50.9392395,-1.3795836
10001317981,50.9274356,-1.3752018
10001317982,50.9274356,-1.3752018
10001318010,50.9113593,-1.3875219
10001318012,50.9309167,-1.3889014
10001318013,50.9309167,-1.3889014
10001318014,50.9309167,-1.3889014
10001318015,50.9309167,-1.3889014
10001318018,50.9250295,-1.3742808
10001318024,50.9250225,-1.3887892
10001318032,50.9198166,-1.374806
10001318043,50.931219,-1.3882287
10001318044,50.9307406,-1.3845066
10001318045,50.9302283,-1.3845419
10001318046,50.9302095,-1.3843998
10001318047,50.9301726,-1.3842296
10001318108,50.9180888,-1.3779163
10001318109,50.9180888,-1.3779163
10001318110,50.9180888,-1.3779163
10001318111,50.9180888,-1.3779163
10001318112,50.9180888,-1.3779163
10001318113,50.9180888,-1.3779163
10001318116,50.9287148,-1.3773048
10001318121,50.9172221,-1.3772877
10001318124,50.9198129,-1.369087
10001318130,50.9396056,-1.3690464
10001318135,50.9133464,-1.3623181
10001318154,50.9288731,-1.3749691
10001318159,50.9145637,-1.3899818
10001318174,50.9104297,-1.3834661
10001318213,50.9176841,-1.3812932
10001318214,50.9176841,-1.3812932
10001318244,50.9370515,-1.3807514
10001318245,50.9370515,-1.3807514
10001318246,50.9370515,-1.3807514
10001318247,50.9370515,-1.3807514
10001318253,50.9376314,-1.3832628
10001318288,50.9102901,-1.3893993
10001318295,50.9278072,-1.3875478
10001318296,50.9278072,-1.3875478
10001318297,50.9278072,-1.3875478
10001318298,50.9278072,-1.3875478
10001318299,50.9278072,-1.3875478
10001318302,50.9274962,-1.389985
10001318303,50.9274962,-1.389985
10001318304,50.9274962,-1.389985
10001318305,50.9274962,-1.389985
10001318306,50.9274962,-1.389985
10001318307,50.9274962,-1.389985
10001318308,50.9274962,-1.389985
10001318309,50.9274962,-1.389985
10001318337,50.9220386,-1.37258
10001318338,50.9220402,-1.37258
10001318339,50.9220402,-1.37258
10001318340,50.9220386,-1.37258
10001318341,50.9220386,-1.3725776
10001318342,50.9220401,-1.3725775
10001318343,50.9220386,-1.37258
10001318344,50.9220401,-1.3725775
10001318357,50.9173009,-1.3802456
10001318358,50.9173009,-1.3802456
10001318359,50.9173009,-1.3802456
10001318360,50.9238514,-1.3725893
10001318361,50.9238514,-1.3725893
10001318362,50.9238514,-1.3725893
10001318799,50.921844,-1.3805836
10001318803,50.9233198,-1.3740761
10001318806,50.9196413,-1.3722903
10001318841,50.9379226,-1.3805263
10001318842,50.9379226,-1.3805263
10001318848,50.9215492,-1.3877296
10001318851,50.9208635,-1.3872975
10001318852,50.9208635,-1.3872975
10001318853,50.9208635,-1.3872975
10001318854,50.9208635,-1.3872975
10001319001,50.9221168,-1.3896428
10001319002,50.9221168,-1.3896428
10001319003,50.9221168,-1.3896428
10001319004,50.9221168,-1.3896428
10001319005,50.9221168,-1.3896428
10001319006,50.9221168,-1.3896428
10001319066,50.9176925,-1.3811793
10001319067,50.9176925,-1.3811793
10001319068,50.9176925,-1.3811793
10001319069,50.9176925,-1.3811793
10001319220,50.920047,-1.3876497
10001319221,50.920047,-1.3876497
10001319222,50.920047,-1.3876497
10001319223,50.920047,-1.3876497
10001319224,50.920047,-1.3876497
10001319225,50.920047,-1.3876497
10001319226,50.920047,-1.3876497
10001319227,50.920047,-1.3876497
10001319228,50.920047,-1.3876497
10001319229,50.920047,-1.3876497
10001319230,50.920047,-1.3876497
10001319231,50.920047,-1.3876497
10001319232,50.920047,-1.3876497
10001319233,50.920047,-1.3876497
10001319234,50.920047,-1.3876497
10001319235,50.920047,-1.3876497
10001319236,50.920047,-1.3876497
10001319237,50.920047,-1.3876497
10001319238,50.920047,-1.3876497
10001319239,50.920047,-1.3876497
10001319240,50.9198138,-1.3877666
10001319241,50.9198138,-1.3877666
10001319242,50.9198138,-1.3877666
10001319243,50.9198138,-1.3877666
10001319244,50.9198138,-1.3877666
10001319245,50.9198138,-1.3877666
10001319246,50.9198138,-1.3877666
10001319247,50.9198138,-1.3877666
10001319248,50.9198138,-1.3877666
10001319249,50.9198138,-1.3877666
10001319250,50.9198138,-1.3877666
10001319251,50.9198138,-1.3877666
10001319252,50.9198138,-1.3877666
10001319253,50.9198138,-1.3877666
10001319254,50.9198138,-1.3877666
10001319255,50.9198138,-1.3877666
10001319256,50.9197167,-1.3881093
10001319257,50.9197167,-1.3881093
10001319258,50.9197167,-1.3881093
10001319259,50.9197167,-1.3881093
10001319260,50.9197167,-1.3881093
10001319261,50.9197167,-1.3881093
10001319262,50.9197167,-1.3881093
10001319263,50.9197167,-1.3881093
10001319264,50.9197167,-1.3881093
10001319265,50.9197167,-1.3881093
10001319266,50.9197167,-1.3881093
10001319267,50.9197167,-1.3881093
10001319268,50.9197167,-1.3881093
10001319269,50.9197167,-1.3881093
10001319860,50.9212471,-1.3665636
10001319861,50.9213461,-1.3665907
10001319862,50.9214543,-1.3666319
10001319863,50.9215354,-1.3666735
10001319864,50.9216255,-1.3667007
10001319865,50.9217066,-1.3667423
10001319866,50.9218605,-1.3669252
10001319867,50.9219598,-1.3669949
10001319868,50.9220317,-1.366994
10001319869,50.9221128,-1.3670213
10001319870,50.922664,-1.3675118
10001319871,50.9227628,-1.367482
10001319872,50.9228797,-1.3674804
10001319873,50.9229695,-1.367465
10001319874,50.9231048,-1.3675343
10001319875,50.9231946,-1.3675188
10001319876,50.9232846,-1.3675318
10001319877,50.9233745,-1.3675164
10001319878,50.9234824,-1.3675149
10001319879,50.9235632,-1.3674996
10001319880,50.923653,-1.3674699
10001319881,50.9237789,-1.3674682
10015033550,50.9177674,-1.3868118
10015039497,50.9177674,-1.3868118
10015059270,50.9177674,-1.3868118
10015061158,50.9177674,-1.3868118
10015076401,50.9177674,-1.3868118
10015080657,50.9177674,-1.3868118
10015080915,50.9177674,-1.3868118
10015149528,50.9177674,-1.3868118
10015152335,50.9177674,-1.3868118
10015160082,50.9177674,-1.3868118
10015176847,50.9177674,-1.3868118
10015210167,50.9177674,-1.3868118
10015228907,50.9177674,-1.3868118
10015233611,50.9177674,-1.3868118
10015277918,50.9336728,-1.3826944
10015279770,50.9304204,-1.3824912
10015281259,50.9247705,-1.3854421
10015283133,50.9293865,-1.3834503
10015283318,50.9335343,-1.3636013
10015289890,50.9303235,-1.3823651
10015290824,50.9302044,-1.3853953
10015293144,50.9178324,-1.3652969
10015296394,50.9289336,-1.3755915
10015297515,50.9297779,-1.3829618
10015299806,50.9391013,-1.3700837
10015300099,50.924978,-1.3758893
10015303034,50.9220243,-1.3833762
10015303904,50.9292923,-1.3834786
10015306371,50.9195989,-1.3730207
10015313212,50.9149569,-1.3721044
10015313917,50.9295498,-1.3830347
10015329871,50.9102362,-1.3698161
10015337641,50.9259046,-1.3640839
10015343219,50.929622,-1.3887704
10015343973,50.9101637,-1.3814762
10015362778,50.9246975,-1.3811177
10015366048,50.9383742,-1.3800563
10015366569,50.9106658,-1.3763141
10015379716,50.9216334,-1.3625256
10015383895,50.936733,-1.3786208
10015389715,50.910515,-1.378738
10015390001,50.9105283,-1.3785305
10015406941,50.9167868,-1.3698193
10015419343,50.9182011,-1.3812174
10015419450,50.9360497,-1.3883398
10015429385,50.9325536,-1.3705902
10015439233,50.9296593,-1.3832767
10015445882,50.9174829,-1.3746972
10015446170,50.9297328,-1.3827703
10015452365,50.9167954,-1.3792103
10015452547,50.929806,-1.3663503
10015462265,50.9308349,-1.3822491
10015465784,50.9131573,-1.3678029
10015691116,50.9243978,-1.3760641
10015695240,50.9302399,-1.3819785
10015696976,50.9295563,-1.3815709
10015702762,50.9307365,-1.3817125
10015703922,50.9303209,-1.3821674
10015703973,50.9379944,-1.3779785
10015705580,50.9310753,-1.3817686
10015713628,50.9308245,-1.3820807
10015720586,50.9292772,-1.3834879
10015724752,50.9105414,-1.3782948
10015736457,50.9310809,-1.3817921
10015739517,50.9296134,-1.3815327
10015739812,50.9310923,-1.3818412
10015748610,50.9296952,-1.3820433
10015748840,50.9310869,-1.3818178
10015753653,50.910526,-1.3784185
10015756202,50.9302368,-1.3814715
10015775573,50.9380034,-1.3779356
10015782044,50.9300234,-1.3815959
10015802593,50.9307742,-1.3818689
10015828558,50.9114655,-1.3879864
10015828946,50.9294664,-1.3826326
10015828986,50.9299546,-1.3823168
10015829429,50.9129205,-1.3821924
10015830873,50.917602,-1.3756408
10015832757,50.9207639,-1.3664077
10015833425,50.9150515,-1.3612296
10015860314,50.9126201,-1.3842855
10015865561,50.9300624,-1.3829143
10015865837,50.9122547,-1.3778352
10015868122,50.9123103,-1.377892
10015871611,50.9300415,-1.3824466
10015886336,50.9218082,-1.389969
10015886571,50.9121994,-1.3777774
10015887477,50.912233,-1.3781056
10015899353,50.9379941,-1.377978
10015899646,50.9380036,-1.3779361
10024436705,50.9163178,-1.3785852
10024436706,50.9159255,-1.3786564
10024436707,50.9163195,-1.3783382
10024436708,50.9166605,-1.3798985
10024436725,50.9119635,-1.3810419
10024436726,50.9120443,-1.3810124
10024436727,50.9121251,-1.3809971
10024436728,50.9122238,-1.3809531
10024436729,50.9123136,-1.3809235
10024436730,50.9113737,-1.3800541
10024436731,50.911384,-1.3802957
10024436732,50.9113761,-1.380495
10024436733,50.9113768,-1.380623
10024436734,50.9160401,-1.3782941
10024436735,50.9103083,-1.3809359
10024436736,50.9103083,-1.3809359
10024436737,50.9103083,-1.3809359
10024436738,50.9103083,-1.3809359
10024436753,50.91304,-1.3856364
10024436759,50.9223275,-1.3886726
10024436782,50.9145637,-1.3899818
10024436885,50.9108474,-1.3674444
10024436946,50.9167333,-1.3834397
10024436947,50.9178441,-1.3792568
10024436953,50.9143652,-1.3622093
10024436954,50.9105912,-1.3817144
10024436955,50.9105259,-1.3829528
10024436956,50.9105259,-1.3829528
10024436967,50.9181072,-1.3746582
10024436968,50.9383858,-1.3898851
10024436969,50.9383266,-1.3837802
10024437101,50.9123844,-1.3790307
10024437102,50.9108998,-1.3805582
10024437103,50.9109229,-1.3781398
10024437106,50.9323176,-1.3750224
10024437119,50.919278,-1.3716265
10024437139,50.9121326,-1.3875118
10024437168,50.9293583,-1.3849803
10024437170,50.9246336,-1.3809307
10024437186,50.9101489,-1.3797147
10024437187,50.9103083,-1.3809359
10024437188,50.9101658,-1.3795012
10024437190,50.9168829,-1.3828118
10024437219,50.9248328,-1.387971
10024437221,50.936971,-1.3741203
10024437257,50.9327527,-1.3823739
10024437282,50.9189249,-1.3827506
10024437291,50.9374539,-1.3769602
10024437292,50.9376278,-1.3775272
10024437297,50.9152969,-1.360499
10024437338,50.9209763,-1.3780912
10024437339,50.921869,-1.3767521
10024437340,50.9208506,-1.3781213
10024437341,50.9215639,-1.3769736
10024437342,50.9207171,-1.3783792
10024437344,50.9103842,-1.3816745
10024437346,50.9102926,-1.3813628
10024437347,50.9102125,-1.3849198
10024437348,50.9102126,-1.384934
10024437354,50.9326837,-1.3711894
10024437361,50.9369013,-1.3778785
10024437363,50.9148794,-1.3614436
10024437364,50.9154957,-1.360667
10024437368,50.9234551,-1.3758101
10024437383,50.9135822,-1.3643348
10024437384,50.9135822,-1.3643348
10024437385,50.9154514,-1.3807507
10024437387,50.9245557,-1.3764641
10024437408,50.934018,-1.3886758
10024437409,50.934018,-1.3886758
10024437419,50.9143696,-1.3602984
10024437422,50.939339,-1.379682
10024437429,50.9102926,-1.3813628
10024437430,50.9102926,-1.3813628
10024437431,50.9359983,-1.3839391
10024437432,50.9359983,-1.3839391
10024437433,50.9102926,-1.3813628
10024437434,50.9102926,-1.3813628
10024437435,50.9102926,-1.3813628
10024437436,50.9102926,-1.3813628
10024437443,50.9160499,-1.3733486
10024437444,50.9160499,-1.3733486
10024437445,50.9160499,-1.3733486
10024437461,50.9226204,-1.3828355
10024437462,50.9228251,-1.3824486
10024437496,50.9393223,-1.3749
10024437565,50.923409,-1.3772762
10024437606,50.9332301,-1.3842176
10024437619,50.9247215,-1.3756208
10024437670,50.9176609,-1.3770165
10024437671,50.9181984,-1.3745924
10024437673,50.9177171,-1.3740091
10024437674,50.9177171,-1.3740091
10024437675,50.9177354,-1.3740799
10024437676,50.9177354,-1.3740799
10024437677,50.9179739,-1.3744586
10024437683,50.9322601,-1.3848963
10024437684,50.9179363,-1.3746463
10024437704,50.9182913,-1.3821672
10024437705,50.923354,-1.377092
10024437706,50.9224711,-1.3717542
10024437710,50.9314535,-1.361572
